CustomerTransactionID,CustomerID,TransactionTypeID,InvoiceID,PaymentMethodID,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized,LastEditedBy,LastEditedWhen
372033,1,3,,4,2019-03-10,.00,.00,-1541.58,.00,2019-03-10,True,8,2019-03-10 11:30:00.0000000
372034,401,3,,4,2019-03-10,.00,.00,-1488.87,.00,2019-03-10,True,8,2019-03-10 11:30:00.0000000
372035,890,3,,4,2019-03-10,.00,.00,-2741.60,.00,2019-03-10,True,8,2019-03-10 11:30:00.0000000
372049,1,1,77016,,2019-03-11,799.20,119.88,919.08,.00,2019-03-12,True,6,2019-03-12 11:30:00.0000000
372051,1,1,77017,,2019-03-11,1728.00,259.20,1987.20,.00,2019-03-12,True,6,2019-03-12 11:30:00.0000000
372053,401,1,77018,,2019-03-11,1080.00,162.00,1242.00,.00,2019-03-12,True,6,2019-03-12 11:30:00.0000000
372057,1067,1,77019,,2019-03-11,2272.00,340.80,2612.80,.00,2019-03-12,True,6,2019-03-12 11:30:00.0000000
372063,887,1,77020,,2019-03-11,368.80,55.32,424.12,.00,2019-03-12,True,6,2019-03-12 11:30:00.0000000
372066,1,1,77021,,2019-03-11,1815.50,272.33,2087.83,.00,2019-03-12,True,6,2019-03-12 11:30:00.0000000
372075,1,3,,4,2019-03-12,.00,.00,-4994.11,.00,2019-03-12,True,6,2019-03-12 11:30:00.0000000
372076,401,3,,4,2019-03-12,.00,.00,-1242.00,.00,2019-03-12,True,6,2019-03-12 11:30:00.0000000
372077,887,3,,4,2019-03-12,.00,.00,-424.12,.00,2019-03-12,True,6,2019-03-12 11:30:00.0000000
372078,1067,3,,4,2019-03-12,.00,.00,-2612.80,.00,2019-03-12,True,6,2019-03-12 11:30:00.0000000
372080,982,1,77022,,2019-03-12,1512.00,226.80,1738.80,.00,2019-03-13,True,18,2019-03-13 11:30:00.0000000
372086,1070,1,77023,,2019-03-12,5574.80,743.88,6318.68,.00,2019-03-13,True,18,2019-03-13 11:30:00.0000000
372092,1,1,77024,,2019-03-12,2262.60,308.61,2571.21,.00,2019-03-13,True,18,2019-03-13 11:30:00.0000000
372098,1,1,77025,,2019-03-12,5996.00,899.40,6895.40,.00,2019-03-13,True,18,2019-03-13 11:30:00.0000000
372102,1096,1,77026,,2019-03-12,2036.00,305.40,2341.40,.00,2019-03-13,True,18,2019-03-13 11:30:00.0000000
372107,1,1,77027,,2019-03-12,1402.40,189.84,1592.24,.00,2019-03-13,True,18,2019-03-13 11:30:00.0000000
372111,1,1,77028,,2019-03-12,3409.20,511.38,3920.58,.00,2019-03-13,True,18,2019-03-13 11:30:00.0000000
372120,1,3,,4,2019-03-13,.00,.00,-14979.43,.00,2019-03-13,True,18,2019-03-13 11:30:00.0000000
372121,982,3,,4,2019-03-13,.00,.00,-1738.80,.00,2019-03-13,True,18,2019-03-13 11:30:00.0000000
372122,1070,3,,4,2019-03-13,.00,.00,-6318.68,.00,2019-03-13,True,18,2019-03-13 11:30:00.0000000
372123,1096,3,,4,2019-03-13,.00,.00,-2341.40,.00,2019-03-13,True,18,2019-03-13 11:30:00.0000000
372125,1,1,77029,,2019-03-13,2240.00,336.00,2576.00,.00,2019-03-14,True,17,2019-03-14 11:30:00.0000000
372131,1,1,77030,,2019-03-13,777.00,116.55,893.55,.00,2019-03-14,True,17,2019-03-14 11:30:00.0000000
372134,401,1,77031,,2019-03-13,280.00,42.00,322.00,.00,2019-03-14,True,17,2019-03-14 11:30:00.0000000
372137,801,1,77032,,2019-03-13,928.00,139.20,1067.20,.00,2019-03-14,True,17,2019-03-14 11:30:00.0000000
372142,1,1,77033,,2019-03-13,1210.60,181.59,1392.19,.00,2019-03-14,True,17,2019-03-14 11:30:00.0000000
372147,1047,1,77034,,2019-03-13,2430.00,364.50,2794.50,.00,2019-03-14,True,17,2019-03-14 11:30:00.0000000
372150,856,1,77035,,2019-03-13,509.00,76.35,585.35,.00,2019-03-14,True,17,2019-03-14 11:30:00.0000000
372156,401,1,77036,,2019-03-13,791.00,118.65,909.65,.00,2019-03-14,True,17,2019-03-14 11:30:00.0000000
372165,1,3,,4,2019-03-14,.00,.00,-4861.74,.00,2019-03-14,True,17,2019-03-14 11:30:00.0000000
372166,401,3,,4,2019-03-14,.00,.00,-1231.65,.00,2019-03-14,True,17,2019-03-14 11:30:00.0000000
372167,801,3,,4,2019-03-14,.00,.00,-1067.20,.00,2019-03-14,True,17,2019-03-14 11:30:00.0000000
372168,856,3,,4,2019-03-14,.00,.00,-585.35,.00,2019-03-14,True,17,2019-03-14 11:30:00.0000000
372169,1047,3,,4,2019-03-14,.00,.00,-2794.50,.00,2019-03-14,True,17,2019-03-14 11:30:00.0000000
372171,1,1,77037,,2019-03-14,1512.00,226.80,1738.80,.00,2019-03-15,True,18,2019-03-15 11:30:00.0000000
372173,1029,1,77038,,2019-03-14,1728.00,259.20,1987.20,.00,2019-03-15,True,18,2019-03-15 11:30:00.0000000
372176,401,1,77039,,2019-03-14,1114.00,167.10,1281.10,.00,2019-03-15,True,18,2019-03-15 11:30:00.0000000
372180,401,1,77040,,2019-03-14,1199.90,179.99,1379.89,.00,2019-03-15,True,18,2019-03-15 11:30:00.0000000
372185,965,1,77041,,2019-03-14,1458.60,218.79,1677.39,.00,2019-03-15,True,18,2019-03-15 11:30:00.0000000
372188,1,1,77042,,2019-03-14,429.20,54.12,483.32,.00,2019-03-15,True,18,2019-03-15 11:30:00.0000000
372191,971,1,77043,,2019-03-14,1629.00,244.35,1873.35,.00,2019-03-15,True,18,2019-03-15 11:30:00.0000000
372193,1,1,77044,,2019-03-14,104.00,15.60,119.60,.00,2019-03-15,True,18,2019-03-15 11:30:00.0000000
372197,1,1,77045,,2019-03-14,245.00,36.75,281.75,.00,2019-03-15,True,18,2019-03-15 11:30:00.0000000
372201,1,1,77046,,2019-03-14,1511.00,226.65,1737.65,.00,2019-03-15,True,18,2019-03-15 11:30:00.0000000
372210,1,3,,4,2019-03-15,.00,.00,-4361.12,.00,2019-03-15,True,18,2019-03-15 11:30:00.0000000
372211,401,3,,4,2019-03-15,.00,.00,-2660.99,.00,2019-03-15,True,18,2019-03-15 11:30:00.0000000
372212,965,3,,4,2019-03-15,.00,.00,-1677.39,.00,2019-03-15,True,18,2019-03-15 11:30:00.0000000
372213,971,3,,4,2019-03-15,.00,.00,-1873.35,.00,2019-03-15,True,18,2019-03-15 11:30:00.0000000
372214,1029,3,,4,2019-03-15,.00,.00,-1987.20,.00,2019-03-15,True,18,2019-03-15 11:30:00.0000000
372216,401,1,77047,,2019-03-15,1728.00,259.20,1987.20,.00,2019-03-16,True,12,2019-03-16 11:30:00.0000000
372218,865,1,77048,,2019-03-15,710.40,106.56,816.96,.00,2019-03-16,True,12,2019-03-16 11:30:00.0000000
372222,848,1,77049,,2019-03-15,2544.00,381.60,2925.60,.00,2019-03-16,True,12,2019-03-16 11:30:00.0000000
372225,1,1,77050,,2019-03-15,3090.00,463.50,3553.50,.00,2019-03-16,True,12,2019-03-16 11:30:00.0000000
372230,968,1,77051,,2019-03-15,4672.00,700.80,5372.80,.00,2019-03-16,True,12,2019-03-16 11:30:00.0000000
372233,1,1,77052,,2019-03-15,1255.20,188.28,1443.48,.00,2019-03-16,True,12,2019-03-16 11:30:00.0000000
372239,1011,1,77053,,2019-03-15,1200.60,180.09,1380.69,.00,2019-03-16,True,12,2019-03-16 11:30:00.0000000
372243,802,1,77054,,2019-03-15,1468.00,168.00,1636.00,.00,2019-03-16,True,12,2019-03-16 11:30:00.0000000
372248,919,1,77055,,2019-03-15,3549.00,532.35,4081.35,.00,2019-03-16,True,12,2019-03-16 11:30:00.0000000
372249,1,3,,4,2019-03-16,.00,.00,-4996.98,.00,2019-03-16,True,12,2019-03-16 11:30:00.0000000
372250,401,3,,4,2019-03-16,.00,.00,-1987.20,.00,2019-03-16,True,12,2019-03-16 11:30:00.0000000
372251,802,3,,4,2019-03-16,.00,.00,-1636.00,.00,2019-03-16,True,12,2019-03-16 11:30:00.0000000
372252,848,3,,4,2019-03-16,.00,.00,-2925.60,.00,2019-03-16,True,12,2019-03-16 11:30:00.0000000
372253,865,3,,4,2019-03-16,.00,.00,-816.96,.00,2019-03-16,True,12,2019-03-16 11:30:00.0000000
372254,919,3,,4,2019-03-16,.00,.00,-4081.35,.00,2019-03-16,True,12,2019-03-16 11:30:00.0000000
372255,968,3,,4,2019-03-16,.00,.00,-5372.80,.00,2019-03-16,True,12,2019-03-16 11:30:00.0000000
372256,1011,3,,4,2019-03-16,.00,.00,-1380.69,.00,2019-03-16,True,12,2019-03-16 11:30:00.0000000
372261,1,1,77056,,2019-03-16,5960.00,894.00,6854.00,.00,2019-03-17,True,11,2019-03-17 11:30:00.0000000
372265,951,1,77057,,2019-03-16,1287.00,193.05,1480.05,.00,2019-03-17,True,11,2019-03-17 11:30:00.0000000
372266,1,3,,4,2019-03-17,.00,.00,-6854.00,.00,2019-03-17,True,11,2019-03-17 11:30:00.0000000
372267,951,3,,4,2019-03-17,.00,.00,-1480.05,.00,2019-03-17,True,11,2019-03-17 11:30:00.0000000
372279,1,1,77058,,2019-03-18,1512.00,226.80,1738.80,.00,2019-03-19,True,5,2019-03-19 11:30:00.0000000
372281,813,1,77059,,2019-03-18,2240.00,336.00,2576.00,.00,2019-03-19,True,5,2019-03-19 11:30:00.0000000
372287,896,1,77060,,2019-03-18,10661.40,1486.35,12147.75,.00,2019-03-19,True,5,2019-03-19 11:30:00.0000000
372290,1,1,77061,,2019-03-18,1159.50,147.83,1307.33,.00,2019-03-19,True,5,2019-03-19 11:30:00.0000000
372293,1050,1,77062,,2019-03-18,3370.00,505.50,3875.50,.00,2019-03-19,True,5,2019-03-19 11:30:00.0000000
372297,401,1,77063,,2019-03-18,738.00,110.70,848.70,.00,2019-03-19,True,5,2019-03-19 11:30:00.0000000
372300,1,1,77064,,2019-03-18,1425.60,213.84,1639.44,.00,2019-03-19,True,5,2019-03-19 11:30:00.0000000
372305,401,1,77065,,2019-03-18,3856.00,578.40,4434.40,.00,2019-03-19,True,5,2019-03-19 11:30:00.0000000
372310,401,1,77066,,2019-03-18,2453.80,275.73,2729.53,.00,2019-03-19,True,5,2019-03-19 11:30:00.0000000
372313,401,1,77067,,2019-03-18,2340.00,351.00,2691.00,.00,2019-03-19,True,5,2019-03-19 11:30:00.0000000
372322,1,3,,4,2019-03-19,.00,.00,-4685.57,.00,2019-03-19,True,5,2019-03-19 11:30:00.0000000
372323,401,3,,4,2019-03-19,.00,.00,-10703.63,.00,2019-03-19,True,5,2019-03-19 11:30:00.0000000
372324,813,3,,4,2019-03-19,.00,.00,-2576.00,.00,2019-03-19,True,5,2019-03-19 11:30:00.0000000
372325,896,3,,4,2019-03-19,.00,.00,-12147.75,.00,2019-03-19,True,5,2019-03-19 11:30:00.0000000
372326,1050,3,,4,2019-03-19,.00,.00,-3875.50,.00,2019-03-19,True,5,2019-03-19 11:30:00.0000000
372328,919,1,77068,,2019-03-19,1296.00,194.40,1490.40,.00,2019-03-20,True,20,2019-03-20 11:30:00.0000000
372334,1,1,77069,,2019-03-19,5081.75,762.26,5844.01,.00,2019-03-20,True,20,2019-03-20 11:30:00.0000000
372339,1,1,77070,,2019-03-19,4118.80,617.82,4736.62,.00,2019-03-20,True,20,2019-03-20 11:30:00.0000000
372343,817,1,77071,,2019-03-19,2440.00,366.00,2806.00,.00,2019-03-20,True,20,2019-03-20 11:30:00.0000000
372347,401,1,77072,,2019-03-19,3192.00,478.80,3670.80,.00,2019-03-20,True,20,2019-03-20 11:30:00.0000000
372352,1044,1,77073,,2019-03-19,342.40,51.36,393.76,.00,2019-03-20,True,20,2019-03-20 11:30:00.0000000
372355,1,1,77074,,2019-03-19,257.00,38.55,295.55,.00,2019-03-20,True,20,2019-03-20 11:30:00.0000000
372364,1,3,,4,2019-03-20,.00,.00,-10876.18,.00,2019-03-20,True,20,2019-03-20 11:30:00.0000000
372365,401,3,,4,2019-03-20,.00,.00,-3670.80,.00,2019-03-20,True,20,2019-03-20 11:30:00.0000000
372366,817,3,,4,2019-03-20,.00,.00,-2806.00,.00,2019-03-20,True,20,2019-03-20 11:30:00.0000000
372367,919,3,,4,2019-03-20,.00,.00,-1490.40,.00,2019-03-20,True,20,2019-03-20 11:30:00.0000000
372368,1044,3,,4,2019-03-20,.00,.00,-393.76,.00,2019-03-20,True,20,2019-03-20 11:30:00.0000000
372370,836,1,77075,,2019-03-20,1728.00,259.20,1987.20,.00,2019-03-21,True,6,2019-03-21 11:30:00.0000000
372372,401,1,77076,,2019-03-20,91.00,13.65,104.65,.00,2019-03-21,True,6,2019-03-21 11:30:00.0000000
372377,915,1,77077,,2019-03-20,5591.00,838.65,6429.65,.00,2019-03-21,True,6,2019-03-21 11:30:00.0000000
372382,1098,1,77078,,2019-03-20,1617.00,242.55,1859.55,.00,2019-03-21,True,6,2019-03-21 11:30:00.0000000
372391,401,3,,4,2019-03-21,.00,.00,-104.65,.00,2019-03-21,True,6,2019-03-21 11:30:00.0000000
372392,836,3,,4,2019-03-21,.00,.00,-1987.20,.00,2019-03-21,True,6,2019-03-21 11:30:00.0000000
372393,915,3,,4,2019-03-21,.00,.00,-6429.65,.00,2019-03-21,True,6,2019-03-21 11:30:00.0000000
372394,1098,3,,4,2019-03-21,.00,.00,-1859.55,.00,2019-03-21,True,6,2019-03-21 11:30:00.0000000
372396,1004,1,77079,,2019-03-21,1512.00,226.80,1738.80,.00,2019-03-22,True,16,2019-03-22 11:30:00.0000000
372398,401,1,77080,,2019-03-21,1728.00,259.20,1987.20,.00,2019-03-22,True,16,2019-03-22 11:30:00.0000000
372400,935,1,77081,,2019-03-21,621.60,93.24,714.84,.00,2019-03-22,True,16,2019-03-22 11:30:00.0000000
372402,856,1,77082,,2019-03-21,1920.00,288.00,2208.00,.00,2019-03-22,True,16,2019-03-22 11:30:00.0000000
372407,1,1,77083,,2019-03-21,2969.25,445.39,3414.64,.00,2019-03-22,True,16,2019-03-22 11:30:00.0000000
372413,1,1,77084,,2019-03-21,2670.00,400.50,3070.50,.00,2019-03-22,True,16,2019-03-22 11:30:00.0000000
372418,1,1,77085,,2019-03-21,385.50,57.83,443.33,.00,2019-03-22,True,16,2019-03-22 11:30:00.0000000
372427,1,3,,4,2019-03-22,.00,.00,-6928.47,.00,2019-03-22,True,16,2019-03-22 11:30:00.0000000
372428,401,3,,4,2019-03-22,.00,.00,-1987.20,.00,2019-03-22,True,16,2019-03-22 11:30:00.0000000
372429,856,3,,4,2019-03-22,.00,.00,-2208.00,.00,2019-03-22,True,16,2019-03-22 11:30:00.0000000
372430,935,3,,4,2019-03-22,.00,.00,-714.84,.00,2019-03-22,True,16,2019-03-22 11:30:00.0000000
372431,1004,3,,4,2019-03-22,.00,.00,-1738.80,.00,2019-03-22,True,16,2019-03-22 11:30:00.0000000
372433,401,1,77086,,2019-03-22,1080.00,162.00,1242.00,.00,2019-03-23,True,15,2019-03-23 11:30:00.0000000
372438,1089,1,77087,,2019-03-22,3440.20,516.03,3956.23,.00,2019-03-23,True,15,2019-03-23 11:30:00.0000000
372442,859,1,77088,,2019-03-22,538.00,80.70,618.70,.00,2019-03-23,True,15,2019-03-23 11:30:00.0000000
372447,1,1,77089,,2019-03-22,5748.10,862.22,6610.32,.00,2019-03-23,True,15,2019-03-23 11:30:00.0000000
372451,1,1,77090,,2019-03-22,5593.00,838.95,6431.95,.00,2019-03-23,True,15,2019-03-23 11:30:00.0000000
372454,835,1,77091,,2019-03-22,1484.00,222.60,1706.60,.00,2019-03-23,True,15,2019-03-23 11:30:00.0000000
372460,1,1,77092,,2019-03-22,2059.00,308.85,2367.85,.00,2019-03-23,True,15,2019-03-23 11:30:00.0000000
372461,1,3,,4,2019-03-23,.00,.00,-15410.12,.00,2019-03-23,True,15,2019-03-23 11:30:00.0000000
372462,401,3,,4,2019-03-23,.00,.00,-1242.00,.00,2019-03-23,True,15,2019-03-23 11:30:00.0000000
372463,835,3,,4,2019-03-23,.00,.00,-1706.60,.00,2019-03-23,True,15,2019-03-23 11:30:00.0000000
372464,859,3,,4,2019-03-23,.00,.00,-618.70,.00,2019-03-23,True,15,2019-03-23 11:30:00.0000000
372465,1089,3,,4,2019-03-23,.00,.00,-3956.23,.00,2019-03-23,True,15,2019-03-23 11:30:00.0000000
372469,857,1,77093,,2019-03-23,602.40,90.36,692.76,.00,2019-03-24,True,4,2019-03-24 11:30:00.0000000
372473,1,1,77094,,2019-03-23,2166.40,324.96,2491.36,.00,2019-03-24,True,4,2019-03-24 11:30:00.0000000
372474,1,3,,4,2019-03-24,.00,.00,-2491.36,.00,2019-03-24,True,4,2019-03-24 11:30:00.0000000
372475,857,3,,4,2019-03-24,.00,.00,-692.76,.00,2019-03-24,True,4,2019-03-24 11:30:00.0000000
372489,1,1,77095,,2019-03-25,1512.00,226.80,1738.80,.00,2019-03-26,True,17,2019-03-26 11:30:00.0000000
372493,1,1,77096,,2019-03-25,724.40,88.14,812.54,.00,2019-03-26,True,17,2019-03-26 11:30:00.0000000
372496,1,1,77097,,2019-03-25,871.60,130.74,1002.34,.00,2019-03-26,True,17,2019-03-26 11:30:00.0000000
372500,1024,1,77098,,2019-03-25,11370.00,1705.50,13075.50,.00,2019-03-26,True,17,2019-03-26 11:30:00.0000000
372505,962,1,77099,,2019-03-25,3128.00,469.20,3597.20,.00,2019-03-26,True,17,2019-03-26 11:30:00.0000000
372509,1,1,77100,,2019-03-25,273.50,41.03,314.53,.00,2019-03-26,True,17,2019-03-26 11:30:00.0000000
372513,960,1,77101,,2019-03-25,1455.75,218.36,1674.11,.00,2019-03-26,True,17,2019-03-26 11:30:00.0000000
372522,1,3,,4,2019-03-26,.00,.00,-3868.21,.00,2019-03-26,True,17,2019-03-26 11:30:00.0000000
372523,960,3,,4,2019-03-26,.00,.00,-1674.11,.00,2019-03-26,True,17,2019-03-26 11:30:00.0000000
372524,962,3,,4,2019-03-26,.00,.00,-3597.20,.00,2019-03-26,True,17,2019-03-26 11:30:00.0000000
372525,1024,3,,4,2019-03-26,.00,.00,-13075.50,.00,2019-03-26,True,17,2019-03-26 11:30:00.0000000
372527,947,1,77102,,2019-03-26,1512.00,226.80,1738.80,.00,2019-03-27,True,14,2019-03-27 11:30:00.0000000
372529,1,1,77103,,2019-03-26,1512.00,226.80,1738.80,.00,2019-03-27,True,14,2019-03-27 11:30:00.0000000
372531,808,1,77104,,2019-03-26,2560.00,384.00,2944.00,.00,2019-03-27,True,14,2019-03-27 11:30:00.0000000
372536,1012,1,77105,,2019-03-26,3245.00,486.75,3731.75,.00,2019-03-27,True,14,2019-03-27 11:30:00.0000000
372541,401,1,77106,,2019-03-26,5611.00,841.65,6452.65,.00,2019-03-27,True,14,2019-03-27 11:30:00.0000000
372545,1,1,77107,,2019-03-26,4440.00,563.40,5003.40,.00,2019-03-27,True,14,2019-03-27 11:30:00.0000000
372551,830,1,77108,,2019-03-26,4390.40,535.44,4925.84,.00,2019-03-27,True,14,2019-03-27 11:30:00.0000000
372555,1,1,77109,,2019-03-26,618.40,92.76,711.16,.00,2019-03-27,True,14,2019-03-27 11:30:00.0000000
372558,401,1,77110,,2019-03-26,4462.50,669.38,5131.88,.00,2019-03-27,True,14,2019-03-27 11:30:00.0000000
372563,925,1,77111,,2019-03-26,818.00,122.70,940.70,.00,2019-03-27,True,14,2019-03-27 11:30:00.0000000
372569,1,1,77112,,2019-03-26,4234.50,635.18,4869.68,.00,2019-03-27,True,14,2019-03-27 11:30:00.0000000
372578,1,3,,4,2019-03-27,.00,.00,-12323.04,.00,2019-03-27,True,14,2019-03-27 11:30:00.0000000
372579,401,3,,4,2019-03-27,.00,.00,-11584.53,.00,2019-03-27,True,14,2019-03-27 11:30:00.0000000
372580,808,3,,4,2019-03-27,.00,.00,-2944.00,.00,2019-03-27,True,14,2019-03-27 11:30:00.0000000
372581,830,3,,4,2019-03-27,.00,.00,-4925.84,.00,2019-03-27,True,14,2019-03-27 11:30:00.0000000
372582,925,3,,4,2019-03-27,.00,.00,-940.70,.00,2019-03-27,True,14,2019-03-27 11:30:00.0000000
372583,947,3,,4,2019-03-27,.00,.00,-1738.80,.00,2019-03-27,True,14,2019-03-27 11:30:00.0000000
372584,1012,3,,4,2019-03-27,.00,.00,-3731.75,.00,2019-03-27,True,14,2019-03-27 11:30:00.0000000
372586,401,1,77113,,2019-03-27,1512.00,226.80,1738.80,.00,2019-03-28,True,10,2019-03-28 11:30:00.0000000
372588,1012,1,77114,,2019-03-27,864.00,129.60,993.60,.00,2019-03-28,True,10,2019-03-28 11:30:00.0000000
372593,1,1,77115,,2019-03-27,4257.40,638.61,4896.01,.00,2019-03-28,True,10,2019-03-28 11:30:00.0000000
372599,1091,1,77116,,2019-03-27,656.00,98.40,754.40,.00,2019-03-28,True,10,2019-03-28 11:30:00.0000000
372605,1092,1,77117,,2019-03-27,926.00,138.90,1064.90,.00,2019-03-28,True,10,2019-03-28 11:30:00.0000000
372614,1,3,,4,2019-03-28,.00,.00,-4896.01,.00,2019-03-28,True,10,2019-03-28 11:30:00.0000000
372615,401,3,,4,2019-03-28,.00,.00,-1738.80,.00,2019-03-28,True,10,2019-03-28 11:30:00.0000000
372616,1012,3,,4,2019-03-28,.00,.00,-993.60,.00,2019-03-28,True,10,2019-03-28 11:30:00.0000000
372617,1091,3,,4,2019-03-28,.00,.00,-754.40,.00,2019-03-28,True,10,2019-03-28 11:30:00.0000000
372618,1092,3,,4,2019-03-28,.00,.00,-1064.90,.00,2019-03-28,True,10,2019-03-28 11:30:00.0000000
372620,983,1,77118,,2019-03-28,710.40,106.56,816.96,.00,2019-03-29,True,5,2019-03-29 11:30:00.0000000
372623,401,1,77119,,2019-03-28,251.00,37.65,288.65,.00,2019-03-29,True,5,2019-03-29 11:30:00.0000000
372629,401,1,77120,,2019-03-28,20567.00,3085.05,23652.05,.00,2019-03-29,True,5,2019-03-29 11:30:00.0000000
372633,938,1,77121,,2019-03-28,221.00,33.15,254.15,.00,2019-03-29,True,5,2019-03-29 11:30:00.0000000
372639,1027,1,77122,,2019-03-28,22275.00,3341.25,25616.25,.00,2019-03-29,True,5,2019-03-29 11:30:00.0000000
372642,401,1,77123,,2019-03-28,768.00,115.20,883.20,.00,2019-03-29,True,5,2019-03-29 11:30:00.0000000
372646,1,1,77124,,2019-03-28,5153.60,773.04,5926.64,.00,2019-03-29,True,5,2019-03-29 11:30:00.0000000
372650,817,1,77125,,2019-03-28,844.60,95.91,940.51,.00,2019-03-29,True,5,2019-03-29 11:30:00.0000000
372654,900,1,77126,,2019-03-28,8700.00,1305.00,10005.00,.00,2019-03-29,True,5,2019-03-29 11:30:00.0000000
372663,1,3,,4,2019-03-29,.00,.00,-5926.64,.00,2019-03-29,True,5,2019-03-29 11:30:00.0000000
372664,401,3,,4,2019-03-29,.00,.00,-24823.90,.00,2019-03-29,True,5,2019-03-29 11:30:00.0000000
372665,817,3,,4,2019-03-29,.00,.00,-940.51,.00,2019-03-29,True,5,2019-03-29 11:30:00.0000000
372666,900,3,,4,2019-03-29,.00,.00,-10005.00,.00,2019-03-29,True,5,2019-03-29 11:30:00.0000000
372667,938,3,,4,2019-03-29,.00,.00,-254.15,.00,2019-03-29,True,5,2019-03-29 11:30:00.0000000
372668,983,3,,4,2019-03-29,.00,.00,-816.96,.00,2019-03-29,True,5,2019-03-29 11:30:00.0000000
372669,1027,3,,4,2019-03-29,.00,.00,-25616.25,.00,2019-03-29,True,5,2019-03-29 11:30:00.0000000
372674,401,1,77127,,2019-03-29,12304.00,1845.60,14149.60,.00,2019-03-30,True,3,2019-03-30 11:30:00.0000000
372677,401,1,77128,,2019-03-29,1553.00,232.95,1785.95,.00,2019-03-30,True,3,2019-03-30 11:30:00.0000000
372681,1078,1,77129,,2019-03-29,4680.00,702.00,5382.00,.00,2019-03-30,True,3,2019-03-30 11:30:00.0000000
372682,401,3,,4,2019-03-30,.00,.00,-15935.55,.00,2019-03-30,True,3,2019-03-30 11:30:00.0000000
372683,1078,3,,4,2019-03-30,.00,.00,-5382.00,.00,2019-03-30,True,3,2019-03-30 11:30:00.0000000
372686,401,1,77130,,2019-03-30,916.00,137.40,1053.40,.00,2019-03-31,True,4,2019-03-31 11:30:00.0000000
372687,401,3,,4,2019-03-31,.00,.00,-1053.40,.00,2019-03-31,True,4,2019-03-31 11:30:00.0000000
372699,1,1,77131,,2019-04-01,1728.00,259.20,1987.20,.00,2019-04-02,True,11,2019-04-02 11:30:00.0000000
372701,1029,1,77132,,2019-04-01,1728.00,259.20,1987.20,.00,2019-04-02,True,11,2019-04-02 11:30:00.0000000
372703,981,1,77133,,2019-04-01,2240.00,336.00,2576.00,.00,2019-04-02,True,11,2019-04-02 11:30:00.0000000
372707,1098,1,77134,,2019-04-01,8148.00,1222.20,9370.20,.00,2019-04-02,True,11,2019-04-02 11:30:00.0000000
372713,987,1,77135,,2019-04-01,6480.00,972.00,7452.00,.00,2019-04-02,True,11,2019-04-02 11:30:00.0000000
372719,401,1,77136,,2019-04-01,1985.75,297.86,2283.61,.00,2019-04-02,True,11,2019-04-02 11:30:00.0000000
372723,401,1,77137,,2019-04-01,12496.00,1787.40,14283.40,.00,2019-04-02,True,11,2019-04-02 11:30:00.0000000
372726,854,1,77138,,2019-04-01,750.00,112.50,862.50,.00,2019-04-02,True,11,2019-04-02 11:30:00.0000000
372730,858,1,77139,,2019-04-01,5450.00,817.50,6267.50,.00,2019-04-02,True,11,2019-04-02 11:30:00.0000000
372739,1,3,,4,2019-04-02,.00,.00,-1987.20,.00,2019-04-02,True,11,2019-04-02 11:30:00.0000000
372740,401,3,,4,2019-04-02,.00,.00,-16567.01,.00,2019-04-02,True,11,2019-04-02 11:30:00.0000000
372741,854,3,,4,2019-04-02,.00,.00,-862.50,.00,2019-04-02,True,11,2019-04-02 11:30:00.0000000
372742,858,3,,4,2019-04-02,.00,.00,-6267.50,.00,2019-04-02,True,11,2019-04-02 11:30:00.0000000
372743,981,3,,4,2019-04-02,.00,.00,-2576.00,.00,2019-04-02,True,11,2019-04-02 11:30:00.0000000
372744,987,3,,4,2019-04-02,.00,.00,-7452.00,.00,2019-04-02,True,11,2019-04-02 11:30:00.0000000
372745,1029,3,,4,2019-04-02,.00,.00,-1987.20,.00,2019-04-02,True,11,2019-04-02 11:30:00.0000000
372746,1098,3,,4,2019-04-02,.00,.00,-9370.20,.00,2019-04-02,True,11,2019-04-02 11:30:00.0000000
372748,401,1,77140,,2019-04-02,1728.00,259.20,1987.20,.00,2019-04-03,True,13,2019-04-03 11:30:00.0000000
372754,401,1,77141,,2019-04-02,4699.00,704.85,5403.85,.00,2019-04-03,True,13,2019-04-03 11:30:00.0000000
372758,854,1,77142,,2019-04-02,1439.20,154.32,1593.52,.00,2019-04-03,True,13,2019-04-03 11:30:00.0000000
372761,401,1,77143,,2019-04-02,2019.60,302.94,2322.54,.00,2019-04-03,True,13,2019-04-03 11:30:00.0000000
372765,401,1,77144,,2019-04-02,15538.60,2330.79,17869.39,.00,2019-04-03,True,13,2019-04-03 11:30:00.0000000
372769,401,1,77145,,2019-04-02,1576.80,236.52,1813.32,.00,2019-04-03,True,13,2019-04-03 11:30:00.0000000
372775,401,1,77146,,2019-04-02,2921.75,438.26,3360.01,.00,2019-04-03,True,13,2019-04-03 11:30:00.0000000
372780,1,1,77147,,2019-04-02,886.00,132.90,1018.90,.00,2019-04-03,True,13,2019-04-03 11:30:00.0000000
372789,1,3,,4,2019-04-03,.00,.00,-1018.90,.00,2019-04-03,True,13,2019-04-03 11:30:00.0000000
372790,401,3,,4,2019-04-03,.00,.00,-32756.31,.00,2019-04-03,True,13,2019-04-03 11:30:00.0000000
