CustomerTransactionID,CustomerID,TransactionTypeID,InvoiceID,PaymentMethodID,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized,LastEditedBy,LastEditedWhen
297498,918,3,,4,2016-01-16,.00,.00,-3402.39,.00,2016-01-16,True,17,2016-01-16 11:30:00.0000000
297499,928,3,,4,2016-01-16,.00,.00,-440.51,.00,2016-01-16,True,17,2016-01-16 11:30:00.0000000
297500,941,3,,4,2016-01-16,.00,.00,-362.25,.00,2016-01-16,True,17,2016-01-16 11:30:00.0000000
297501,961,3,,4,2016-01-16,.00,.00,-2092.11,.00,2016-01-16,True,17,2016-01-16 11:30:00.0000000
297502,970,3,,4,2016-01-16,.00,.00,-541.14,.00,2016-01-16,True,17,2016-01-16 11:30:00.0000000
297503,975,3,,4,2016-01-16,.00,.00,-6904.60,.00,2016-01-16,True,17,2016-01-16 11:30:00.0000000
297504,991,3,,4,2016-01-16,.00,.00,-415.15,.00,2016-01-16,True,17,2016-01-16 11:30:00.0000000
297505,992,3,,4,2016-01-16,.00,.00,-3292.91,.00,2016-01-16,True,17,2016-01-16 11:30:00.0000000
297506,997,3,,4,2016-01-16,.00,.00,-3769.37,.00,2016-01-16,True,17,2016-01-16 11:30:00.0000000
297507,998,3,,4,2016-01-16,.00,.00,-2642.70,.00,2016-01-16,True,17,2016-01-16 11:30:00.0000000
297508,1013,3,,4,2016-01-16,.00,.00,-571.55,.00,2016-01-16,True,17,2016-01-16 11:30:00.0000000
297509,1020,3,,4,2016-01-16,.00,.00,-6414.64,.00,2016-01-16,True,17,2016-01-16 11:30:00.0000000
297510,1022,3,,4,2016-01-16,.00,.00,-588.80,.00,2016-01-16,True,17,2016-01-16 11:30:00.0000000
297511,1023,3,,4,2016-01-16,.00,.00,-3550.05,.00,2016-01-16,True,17,2016-01-16 11:30:00.0000000
297512,1036,3,,4,2016-01-16,.00,.00,-4609.20,.00,2016-01-16,True,17,2016-01-16 11:30:00.0000000
297513,1042,3,,4,2016-01-16,.00,.00,-410.32,.00,2016-01-16,True,17,2016-01-16 11:30:00.0000000
297514,1046,3,,4,2016-01-16,.00,.00,-480.70,.00,2016-01-16,True,17,2016-01-16 11:30:00.0000000
297515,1047,3,,4,2016-01-16,.00,.00,-6393.54,.00,2016-01-16,True,17,2016-01-16 11:30:00.0000000
297516,1048,3,,4,2016-01-16,.00,.00,-119.60,.00,2016-01-16,True,17,2016-01-16 11:30:00.0000000
297521,1018,1,62336,,2016-01-16,2968.80,414.54,3383.34,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297525,878,1,62337,,2016-01-16,721.00,108.15,829.15,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297528,1,1,62338,,2016-01-16,424.00,63.60,487.60,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297531,1,1,62339,,2016-01-16,513.00,76.95,589.95,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297534,1036,1,62340,,2016-01-16,572.00,85.80,657.80,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297539,1,1,62341,,2016-01-16,6172.65,925.90,7098.55,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297543,910,1,62342,,2016-01-16,3216.00,482.40,3698.40,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297546,907,1,62343,,2016-01-16,226.00,33.90,259.90,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297550,401,1,62344,,2016-01-16,3248.00,487.20,3735.20,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297555,401,1,62345,,2016-01-16,1377.00,155.25,1532.25,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297558,829,1,62346,,2016-01-16,456.00,68.40,524.40,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297562,914,1,62347,,2016-01-16,2490.00,373.50,2863.50,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297565,401,1,62348,,2016-01-16,146.25,21.94,168.19,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297571,1,1,62349,,2016-01-16,3256.00,488.40,3744.40,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297577,1,1,62350,,2016-01-16,4217.00,632.55,4849.55,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297580,956,1,62351,,2016-01-16,1551.00,232.65,1783.65,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297583,1,1,62352,,2016-01-16,287.00,43.05,330.05,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297586,975,1,62353,,2016-01-16,904.00,135.60,1039.60,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297591,1025,1,62354,,2016-01-16,10825.50,1623.83,12449.33,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297596,892,1,62355,,2016-01-16,1682.00,252.30,1934.30,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297599,1,1,62356,,2016-01-16,4893.60,734.04,5627.64,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297602,823,1,62357,,2016-01-16,269.00,40.35,309.35,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297606,401,1,62358,,2016-01-16,8938.50,1340.78,10279.28,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297612,401,1,62359,,2016-01-16,9126.50,1368.98,10495.48,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297616,974,1,62360,,2016-01-16,171.35,25.70,197.05,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297621,401,1,62361,,2016-01-16,602.50,90.38,692.88,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297624,401,1,62362,,2016-01-16,4104.00,615.60,4719.60,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297629,401,1,62363,,2016-01-16,1473.00,220.95,1693.95,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297635,1022,1,62364,,2016-01-16,630.00,94.50,724.50,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297641,401,1,62365,,2016-01-16,1705.60,255.84,1961.44,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297646,806,1,62366,,2016-01-16,2688.20,403.23,3091.43,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297649,884,1,62367,,2016-01-16,658.00,98.70,756.70,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297655,401,1,62368,,2016-01-16,5176.40,776.46,5952.86,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297661,1021,1,62369,,2016-01-16,2530.80,379.62,2910.42,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297665,1,1,62370,,2016-01-16,2023.00,303.45,2326.45,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297666,1,3,,4,2016-01-17,.00,.00,-25054.19,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297667,401,3,,4,2016-01-17,.00,.00,-41231.13,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297668,806,3,,4,2016-01-17,.00,.00,-3091.43,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297669,823,3,,4,2016-01-17,.00,.00,-309.35,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297670,829,3,,4,2016-01-17,.00,.00,-524.40,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297671,878,3,,4,2016-01-17,.00,.00,-829.15,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297672,884,3,,4,2016-01-17,.00,.00,-756.70,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297673,892,3,,4,2016-01-17,.00,.00,-1934.30,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297674,907,3,,4,2016-01-17,.00,.00,-259.90,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297675,910,3,,4,2016-01-17,.00,.00,-3698.40,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297676,914,3,,4,2016-01-17,.00,.00,-2863.50,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297677,956,3,,4,2016-01-17,.00,.00,-1783.65,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297678,974,3,,4,2016-01-17,.00,.00,-197.05,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297679,975,3,,4,2016-01-17,.00,.00,-1039.60,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297680,1018,3,,4,2016-01-17,.00,.00,-3383.34,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297681,1021,3,,4,2016-01-17,.00,.00,-2910.42,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297682,1022,3,,4,2016-01-17,.00,.00,-724.50,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297683,1025,3,,4,2016-01-17,.00,.00,-12449.33,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297684,1036,3,,4,2016-01-17,.00,.00,-657.80,.00,2016-01-17,True,6,2016-01-17 11:30:00.0000000
297704,1,1,62371,,2016-01-18,1512.00,226.80,1738.80,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297706,401,1,62372,,2016-01-18,621.60,93.24,714.84,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297708,401,1,62373,,2016-01-18,612.50,91.88,704.38,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297710,1,1,62374,,2016-01-18,1080.00,162.00,1242.00,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297712,1013,1,62375,,2016-01-18,1280.00,192.00,1472.00,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297714,879,1,62376,,2016-01-18,432.00,64.80,496.80,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297716,914,1,62377,,2016-01-18,216.00,32.40,248.40,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297720,913,1,62378,,2016-01-18,2509.00,376.35,2885.35,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297725,836,1,62379,,2016-01-18,845.00,126.75,971.75,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297730,401,1,62380,,2016-01-18,10116.00,1517.40,11633.40,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297736,984,1,62381,,2016-01-18,1922.00,288.30,2210.30,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297739,401,1,62382,,2016-01-18,197.80,29.67,227.47,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297745,1,1,62383,,2016-01-18,4216.00,632.40,4848.40,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297751,972,1,62384,,2016-01-18,2124.00,318.60,2442.60,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297755,934,1,62385,,2016-01-18,7074.00,1061.10,8135.10,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297759,401,1,62386,,2016-01-18,261.50,39.23,300.73,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297762,954,1,62387,,2016-01-18,784.00,117.60,901.60,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297765,1,1,62388,,2016-01-18,572.00,85.80,657.80,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297769,984,1,62389,,2016-01-18,5570.00,835.50,6405.50,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297773,401,1,62390,,2016-01-18,442.75,66.41,509.16,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297776,401,1,62391,,2016-01-18,1359.00,203.85,1562.85,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297779,981,1,62392,,2016-01-18,2016.00,302.40,2318.40,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297785,401,1,62393,,2016-01-18,2662.00,399.30,3061.30,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297791,1,1,62394,,2016-01-18,1348.60,202.29,1550.89,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297796,1,1,62395,,2016-01-18,2393.20,262.62,2655.82,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297800,1,1,62396,,2016-01-18,3097.60,464.64,3562.24,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297805,954,1,62397,,2016-01-18,1408.50,211.27,1619.77,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297810,401,1,62398,,2016-01-18,2454.00,368.10,2822.10,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297814,1,1,62399,,2016-01-18,2475.80,371.37,2847.17,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297819,1030,1,62400,,2016-01-18,1747.60,251.88,1999.48,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297822,946,1,62401,,2016-01-18,5136.40,698.64,5835.04,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297825,401,1,62402,,2016-01-18,841.65,126.25,967.90,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297829,1,1,62403,,2016-01-18,2302.00,345.30,2647.30,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297833,1000,1,62404,,2016-01-18,2478.40,371.76,2850.16,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297836,803,1,62405,,2016-01-18,877.00,131.55,1008.55,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297839,1,1,62406,,2016-01-18,6414.00,962.10,7376.10,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297841,1,1,62407,,2016-01-18,288.00,43.20,331.20,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297846,401,1,62408,,2016-01-18,4048.10,525.14,4573.24,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297851,401,1,62409,,2016-01-18,233.50,35.03,268.53,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297857,401,1,62410,,2016-01-18,2071.60,279.96,2351.56,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297863,1,1,62411,,2016-01-18,2808.20,421.23,3229.43,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297867,1008,1,62412,,2016-01-18,6360.00,954.00,7314.00,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297873,1,1,62413,,2016-01-18,2853.20,427.98,3281.18,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297876,842,1,62414,,2016-01-18,2888.00,433.20,3321.20,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297882,1,1,62415,,2016-01-18,973.80,146.07,1119.87,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297887,838,1,62416,,2016-01-18,1513.00,226.95,1739.95,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297892,1047,1,62417,,2016-01-18,1500.00,225.00,1725.00,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297895,1,1,62418,,2016-01-18,200.25,30.04,230.29,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297898,1,1,62419,,2016-01-18,107.00,16.05,123.05,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297904,1,1,62420,,2016-01-18,2023.00,303.45,2326.45,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297907,967,1,62421,,2016-01-18,152.80,22.92,175.72,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297913,1,1,62422,,2016-01-18,1362.80,204.42,1567.22,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297918,1,1,62423,,2016-01-18,591.80,88.77,680.57,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297921,856,1,62424,,2016-01-18,1304.00,195.60,1499.60,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297927,401,1,62425,,2016-01-18,3171.00,475.65,3646.65,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297931,401,1,62426,,2016-01-18,789.20,118.38,907.58,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297936,948,1,62427,,2016-01-18,1112.00,166.80,1278.80,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297939,1,1,62428,,2016-01-18,291.00,43.65,334.65,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297942,943,1,62429,,2016-01-18,3770.00,565.50,4335.50,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297948,401,1,62430,,2016-01-18,4013.00,601.95,4614.95,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297951,912,1,62431,,2016-01-18,1026.00,102.60,1128.60,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297957,1,1,62432,,2016-01-18,3981.00,597.15,4578.15,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297963,401,1,62433,,2016-01-18,2438.10,365.72,2803.82,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297968,805,1,62434,,2016-01-18,2466.00,369.90,2835.90,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297971,1,1,62435,,2016-01-18,376.00,56.40,432.40,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297976,401,1,62436,,2016-01-18,6928.80,1039.32,7968.12,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297980,1,1,62437,,2016-01-18,1784.00,267.60,2051.60,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297984,1,1,62438,,2016-01-18,11495.00,1724.25,13219.25,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297987,1001,1,62439,,2016-01-18,80.50,12.08,92.58,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297991,1,1,62440,,2016-01-18,1496.00,224.40,1720.40,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
297995,1,1,62441,,2016-01-18,327.00,49.05,376.05,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298000,1,1,62442,,2016-01-18,1413.00,211.95,1624.95,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298003,945,1,62443,,2016-01-18,3505.00,525.75,4030.75,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298009,955,1,62444,,2016-01-18,3037.00,455.55,3492.55,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298011,401,1,62445,,2016-01-18,1846.80,184.68,2031.48,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298014,901,1,62446,,2016-01-18,2592.00,388.80,2980.80,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298017,1,1,62447,,2016-01-18,914.00,137.10,1051.10,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298023,401,1,62448,,2016-01-18,5748.40,790.44,6538.84,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298029,861,1,62449,,2016-01-18,5221.00,783.15,6004.15,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298032,401,1,62450,,2016-01-18,219.40,32.91,252.31,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298036,887,1,62451,,2016-01-18,1073.50,161.03,1234.53,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298039,1,1,62452,,2016-01-18,189.00,28.35,217.35,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298045,851,1,62453,,2016-01-18,11852.60,1685.55,13538.15,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298050,401,1,62454,,2016-01-18,2502.00,375.30,2877.30,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298053,1015,1,62455,,2016-01-18,349.00,52.35,401.35,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298059,835,1,62456,,2016-01-18,3522.30,436.01,3958.31,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298062,1,1,62457,,2016-01-18,300.00,45.00,345.00,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298066,872,1,62458,,2016-01-18,1400.00,210.00,1610.00,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298069,834,1,62459,,2016-01-18,258.75,38.81,297.56,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298072,401,1,62460,,2016-01-18,400.00,60.00,460.00,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298078,1,1,62461,,2016-01-18,1312.35,166.07,1478.42,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298083,1,1,62462,,2016-01-18,2346.00,351.90,2697.90,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298087,983,1,62463,,2016-01-18,557.50,83.63,641.13,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298093,401,1,62464,,2016-01-18,2871.25,430.69,3301.94,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298096,401,1,62465,,2016-01-18,1518.00,227.70,1745.70,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298108,1,3,,4,2016-01-19,.00,.00,-72143.00,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298109,401,3,,4,2016-01-19,.00,.00,-66846.15,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298110,803,3,,4,2016-01-19,.00,.00,-1008.55,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298111,805,3,,4,2016-01-19,.00,.00,-2835.90,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298112,834,3,,4,2016-01-19,.00,.00,-297.56,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298113,835,3,,4,2016-01-19,.00,.00,-3958.31,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298114,836,3,,4,2016-01-19,.00,.00,-971.75,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298115,838,3,,4,2016-01-19,.00,.00,-1739.95,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298116,842,3,,4,2016-01-19,.00,.00,-3321.20,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298117,851,3,,4,2016-01-19,.00,.00,-13538.15,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298118,856,3,,4,2016-01-19,.00,.00,-1499.60,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298119,861,3,,4,2016-01-19,.00,.00,-6004.15,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298120,872,3,,4,2016-01-19,.00,.00,-1610.00,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298121,879,3,,4,2016-01-19,.00,.00,-496.80,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298122,887,3,,4,2016-01-19,.00,.00,-1234.53,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298123,901,3,,4,2016-01-19,.00,.00,-2980.80,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298124,912,3,,4,2016-01-19,.00,.00,-1128.60,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298125,913,3,,4,2016-01-19,.00,.00,-2885.35,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298126,914,3,,4,2016-01-19,.00,.00,-248.40,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298127,934,3,,4,2016-01-19,.00,.00,-8135.10,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298128,943,3,,4,2016-01-19,.00,.00,-4335.50,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298129,945,3,,4,2016-01-19,.00,.00,-4030.75,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298130,946,3,,4,2016-01-19,.00,.00,-5835.04,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298131,948,3,,4,2016-01-19,.00,.00,-1278.80,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298132,954,3,,4,2016-01-19,.00,.00,-2521.37,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298133,955,3,,4,2016-01-19,.00,.00,-3492.55,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298134,967,3,,4,2016-01-19,.00,.00,-175.72,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298135,972,3,,4,2016-01-19,.00,.00,-2442.60,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298136,981,3,,4,2016-01-19,.00,.00,-2318.40,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298137,983,3,,4,2016-01-19,.00,.00,-641.13,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298138,984,3,,4,2016-01-19,.00,.00,-8615.80,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298139,1000,3,,4,2016-01-19,.00,.00,-2850.16,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298140,1001,3,,4,2016-01-19,.00,.00,-92.58,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298141,1008,3,,4,2016-01-19,.00,.00,-7314.00,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298142,1013,3,,4,2016-01-19,.00,.00,-1472.00,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298143,1015,3,,4,2016-01-19,.00,.00,-401.35,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298144,1030,3,,4,2016-01-19,.00,.00,-1999.48,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298145,1047,3,,4,2016-01-19,.00,.00,-1725.00,.00,2016-01-19,True,5,2016-01-19 11:30:00.0000000
298147,401,1,62466,,2016-01-19,1080.00,162.00,1242.00,.00,2016-01-20,True,3,2016-01-20 11:30:00.0000000
298149,1,1,62467,,2016-01-19,1080.00,162.00,1242.00,.00,2016-01-20,True,3,2016-01-20 11:30:00.0000000
298151,1,1,62468,,2016-01-19,1080.00,162.00,1242.00,.00,2016-01-20,True,3,2016-01-20 11:30:00.0000000
298153,1,1,62469,,2016-01-19,864.00,129.60,993.60,.00,2016-01-20,True,3,2016-01-20 11:30:00.0000000
298155,401,1,62470,,2016-01-19,87.50,13.13,100.63,.00,2016-01-20,True,3,2016-01-20 11:30:00.0000000
298160,1,1,62471,,2016-01-19,3236.80,485.52,3722.32,.00,2016-01-20,True,3,2016-01-20 11:30:00.0000000
298163,988,1,62472,,2016-01-19,2328.00,349.20,2677.20,.00,2016-01-20,True,3,2016-01-20 11:30:00.0000000
298168,918,1,62473,,2016-01-19,1705.75,255.86,1961.61,.00,2016-01-20,True,3,2016-01-20 11:30:00.0000000
298171,401,1,62474,,2016-01-19,116.00,17.40,133.40,.00,2016-01-20,True,3,2016-01-20 11:30:00.0000000
298175,1,1,62475,,2016-01-19,314.00,47.10,361.10,.00,2016-01-20,True,3,2016-01-20 11:30:00.0000000
298179,401,1,62476,,2016-01-19,1310.80,196.62,1507.42,.00,2016-01-20,True,3,2016-01-20 11:30:00.0000000
298182,941,1,62477,,2016-01-19,1649.00,247.35,1896.35,.00,2016-01-20,True,3,2016-01-20 11:30:00.0000000
298186,401,1,62478,,2016-01-19,955.00,143.25,1098.25,.00,2016-01-20,True,3,2016-01-20 11:30:00.0000000
298189,401,1,62479,,2016-01-19,307.00,46.05,353.05,.00,2016-01-20,True,3,2016-01-20 11:30:00.0000000
298192,401,1,62480,,2016-01-19,417.60,62.64,480.24,.00,2016-01-20,True,3,2016-01-20 11:30:00.0000000
298195,944,1,62481,,2016-01-19,238.00,35.70,273.70,.00,2016-01-20,True,3,2016-01-20 11:30:00.0000000
298198,1,1,62482,,2016-01-19,4065.00,609.75,4674.75,.00,2016-01-20,True,3,2016-01-20 11:30:00.0000000
298201,401,1,62483,,2016-01-19,164.00,24.60,188.60,.00,2016-01-20,True,3,2016-01-20 11:30:00.0000000
298205,1,1,62484,,2016-01-19,221.00,33.15,254.15,.00,2016-01-20,True,3,2016-01-20 11:30:00.0000000
